🇨🇳卫视高清,#genre#
斗鱼电影149,http://zzy789.xyz/douyu1.php?id=6582435
斗鱼电影150,http://epg.112114.xyz/douyu/3980787
斗鱼电影150,http://zzy789.xyz/douyu1.php?id=3980787
斗鱼电影151,http://zzy789.xyz/douyu1.php?id=426517
斗鱼电影153,http://zzy789.xyz/douyu1.php?id=8799435
斗鱼电影155,http://zzy789.xyz/douyu1.php?id=4258555
斗鱼电影156,http://epg.112114.xyz/douyu/785252
斗鱼电影157,http://epg.112114.xyz/douyu/8362978
斗鱼电影157,http://zzy789.xyz/douyu1.php?id=8362978
斗鱼电影158,http://epg.112114.xyz/douyu/8788687
斗鱼电影158,http://zzy789.xyz/douyu1.php?id=8788687
斗鱼电影159,http://epg.112114.xyz/douyu/1735337
斗鱼电影159,http://zzy789.xyz/douyu1.php?id=1735337
斗鱼电影160,http://epg.112114.xyz/douyu/8741860
斗鱼电影160,http://zzy789.xyz/douyu1.php?id=8741860
斗鱼电影161,http://epg.112114.xyz/douyu/8774345
斗鱼电影161,http://zzy789.xyz/douyu1.php?id=8774345
斗鱼电影164,http://epg.112114.xyz/douyu/8413226
斗鱼电影164,http://zzy789.xyz/douyu1.php?id=8413226
斗鱼电影165,http://zzy789.xyz/douyu1.php?id=8705754
斗鱼电影168,http://epg.112114.xyz/douyu/6861249
斗鱼电影168,http://zzy789.xyz/douyu1.php?id=6861249
斗鱼电影169,http://zzy789.xyz/douyu1.php?id=7528160
斗鱼电影170,http://zzy789.xyz/douyu1.php?id=1377142
斗鱼电影171,http://epg.112114.xyz/douyu/8706084
斗鱼电影171,http://zzy789.xyz/douyu1.php?id=8706084
斗鱼电影172,http://epg.112114.xyz/douyu/2040822
斗鱼电影172,http://zzy789.xyz/douyu1.php?id=2040822
斗鱼电影174,http://epg.112114.xyz/douyu/8317926
斗鱼电影174,http://zzy789.xyz/douyu1.php?id=8317926
斗鱼电影177,http://epg.112114.xyz/douyu/9292492
斗鱼电影177,http://zzy789.xyz/douyu1.php?id=9292492
热舞178,http://epg.112114.xyz/douyu/17732
热舞179,http://epg.112114.xyz/douyu/7971641
热舞179,http://zzy789.xyz/douyu1.php?id=7971641
热舞180,http://epg.112114.xyz/douyu/231464
热舞180,http://zzy789.xyz/douyu1.php?id=231464
热舞181,http://epg.112114.xyz/douyu/6852568
热舞182,http://epg.112114.xyz/douyu/2556433
热舞183,http://epg.112114.xyz/douyu/8504956
热舞185,http://epg.112114.xyz/douyu/40471
热舞185,http://zzy789.xyz/douyu1.php?id=40471
热舞187,http://epg.112114.xyz/douyu/1574329
热舞188,http://epg.112114.xyz/douyu/3221207
热舞188,http://zzy789.xyz/douyu1.php?id=3221207
热舞189,http://epg.112114.xyz/douyu/8017332
音乐190,http://epg.112114.xyz/douyu/8666210
音乐190,http://zzy789.xyz/douyu1.php?id=8666210
音乐191,http://epg.112114.xyz/douyu/8667755
音乐191,http://zzy789.xyz/douyu1.php?id=8667755
音乐192,http://epg.112114.xyz/douyu/123351
音乐192,http://zzy789.xyz/douyu1.php?id=123351
音乐193,http://epg.112114.xyz/douyu/8861179
音乐193,http://zzy789.xyz/douyu1.php?id=8861179
音乐194,http://epg.112114.xyz/douyu/7298478
音乐195,http://epg.112114.xyz/douyu/5949064
新版三国,http://zzy789.xyz/douyu1.php?id=276200
四大名著,http://epg.112114.xyz/douyu/1046540
四大名著,http://zzy789.xyz/douyu1.php?id=1046540
四大名著,https://cn-nmghhht-cu-live-03.bilivideo.com/live-bvc/725073/live_3002469_4192488.m3u8
家有儿女,http://epg.112114.xyz/douyu/6648727
家有儿女,http://zzy789.xyz/douyu1.php?id=6648727
真实案例,http://epg.112114.xyz/douyu/922564
真实案例,http://zzy789.xyz/douyu1.php?id=922564
燕双鹰系列,http://epg.112114.xyz/douyu/3439096
燕双鹰系列,http://zzy789.xyz/douyu1.php?id=3439096
神探狄仁杰,http://epg.112114.xyz/douyu/6027991
神探狄仁杰,http://zzy789.xyz/douyu1.php?id=6027991

  中國,#genre#
      CCTV1,mitv://ns2.hellotvvod.com:9906/949da010d4334d7f8a2cc525c76903f3
      CCTV2,mitv://ns2.hellotvvod.com:9906/b21fd2db45bc466bb93ce134d3058ed9
      CCTV3,mitv://ns2.hellotvvod.com:9906/71fd9abf19614c8792c9ca58c72ef0d8
      CCTV4,mitv://ns2.hellotvvod.com:9906/6836528e964d45838e38aeb545b1f52f
      CCTV5,mitv://ns2.hellotvvod.com:9906/6b4a767731964393983fd3a93e567b17
      CCTV5+,mitv://ns2.hellotvvod.com:9906/cb0d86d128b04dab82465ef1c6bfb901
      CCTV6,mitv://ns2.hellotvvod.com:9906/3cf3a77612d84baba2f6ce5a13c9b8b9
      CCTV7,mitv://ns2.hellotvvod.com:9906/c3ab185145fc4623af143659af264282
      CCTV8,mitv://ns2.hellotvvod.com:9906/b4c7826947c245e98e38d83e87dfa3c8
      CCTV9,mitv://ns2.hellotvvod.com:9906/11f4e4a65bd94391ad1892c03fd1cec8
      CCTV10,mitv://ns2.hellotvvod.com:9906/a4e1ed5cd0944e17a799e19a5c1da151
      CCTV11,mitv://ns2.hellotvvod.com:9906/3be6f73b5df3417abf1c87bec285fd70
      CCTV12,mitv://ns2.hellotvvod.com:9906/2630aa6d739a410689f83ea71b1e8123
      CCTV13,mitv://ns2.hellotvvod.com:9906/58abf4427e8d416d93eef732ff2664fc
      CCTV14,mitv://ns2.hellotvvod.com:9906/b1c3f58a29e74cf89a32d7d74301d0ae
      CCTV15,mitv://ns2.hellotvvod.com:9906/ae4a6c38fca742118a0160f6907cf0d0
      北京衛視,mitv://ns2.hellotvvod.com:9906/b993c9be6eb6473dad0bcc316408a9a1
      天津衛視,mitv://ns2.hellotvvod.com:9906/709c9559a63644a385d4ecfdb524c408
      河北衛視,mitv://ns2.hellotvvod.com:9906/ffbd662a9e1f421fba78d5da4522c6f4
      黑龍江衛視,mitv://ns2.hellotvvod.com:9906/8225b397b1da41a3817eeed4648b6d90
      遼寧衛視,mitv://ns2.hellotvvod.com:9906/e9476af36d2547c0ad310d104352be9e
      東方衛視,mitv://ns2.hellotvvod.com:9906/b9083f84aee14ccaa35c36ae516843f1
      江蘇衛視,mitv://ns2.hellotvvod.com:9906/a4fdaf822d2e4bc0be2582a36e444e7f
      浙江衛視,mitv://ns2.hellotvvod.com:9906/ffa89ee5921d43d8a25389e68eeb5dac
      江西衛視,mitv://ns2.hellotvvod.com:9906/3fd9c5e41d2743bb8e7ce13de4ef8600
      山東衛視,mitv://ns2.hellotvvod.com:9906/d22d5e0bec1f4fae8ec4dcb477e1b2ef
      東南衛視,mitv://ns2.hellotvvod.com:9906/c787b618e2274797811226ed4266c192
      湖北衛視,mitv://ns2.hellotvvod.com:9906/bf26bbb6819c4c6a837ae50bd2c10051
      湖南衛視,mitv://ns2.hellotvvod.com:9906/0ac466b2420b4c1ca9f6ff7643936b4a
      深圳衛視,mitv://ns2.hellotvvod.com:9906/fc72262b0f424fa3afa185a27956abb7
      廣東衛視,mitv://ns2.hellotvvod.com:9906/abdb6b3aa4b647d8992e0a9e699ffcaa
      廣西衛視,mitv://ns2.hellotvvod.com:9906/bc1f8f54a5a94d71801cf1efabb7ef97
      重慶衛視,mitv://ns2.hellotvvod.com:9906/6daaa12bee1f4766a119b8d0383a4349
      雲南衛視,mitv://ns2.hellotvvod.com:9906/04a53a499e804d408f20166457beba88
      星空衛視,mitv://ns2.hellotvvod.com:9906/a626bdbfdbc14f2fbbb6aa71958aab2b
      廣東南方衛視,mitv://ns2.hellotvvod.com:9906/3782824bd68a4da78781fd88b1abee5a
      珠江台,mitv://ns2.hellotvvod.com:9906/08ff1703a8a747fabf2ce367c153a400
      金鷹卡通,mitv://ns2.hellotvvod.com:9906/1e78cf513c4e405da6cedd48f1efcbb6
      魅力足球,mitv://ns2.hellotvvod.com:9906/defcef74038c40eb81689542954b79bf
      新視覺,mitv://ns2.hellotvvod.com:9906/f544a7ef39134d9d9f8b69aa4fa908a0
      廣東體育,mitv://ns2.hellotvvod.com:9906/cf4d0003218f4675816f63888120bef9
      CCTV16,mitv://ns2.hellotvvod.com:9906/ec15893685644fab88626eadd3a4dee7
      廣東影視,mitv://ns2.hellotvvod.com:9906/9f7e51f8e6964f84a9626f10da02d2a6
  港澳,#genre#
      港台电视31,mitv://ns2.hellotvvod.com:9906/7f22eafaa4ab454fba903412e4067a22
      港台電視32,mitv://ns2.hellotvvod.com:9906/5b6b6f6104ba4f26b84aa40afeacbc51
      香港開電視,mitv://ns2.hellotvvod.com:9906/dbafc4bc41d542e6b70d0fbf597b7e94
      ﻿翡翠台(備),mitv://ns2.hellotvvod.com:9906/61ab74d2000c56d914e7a7702f0c341f\t
      J2,mitv://ns2.hellotvvod.com:9906/296659ec1bc74690bc28f204061f5980
      無綫新聞台(備),mitv://ns2.hellotvvod.com:9906/8d62a1f8cafd43c5bbb7404d13fa81ef
      無綫新聞台,mitv://ns2.hellotvvod.com:9906/f658e83b6c104ecdb41558e6a4b14713
      無綫財經·資訊台,mitv://ns2.hellotvvod.com:9906/22a5b868769045f2a3544d16408a7cd2
      ViuTVsix,mitv://ns2.hellotvvod.com:9906/8c538cb0ba4d4ed7ab9b1ec73665f18e
      ViuTV,mitv://ns2.hellotvvod.com:9906/532e5dc3f242485eadc28794ae0dd11e
      鳳凰中文台,mitv://ns2.hellotvvod.com:9906/065d163a64644df5b551a524cd4aafe3
      鳳凰資訊台,mitv://ns2.hellotvvod.com:9906/7e662fe16a1c49f6981aa0f9039f8d22
      鳳凰香港台,mitv://ns2.hellotvvod.com:9906/2fe2835d32a2468290e178407da446ce
      TVB星河(粵),mitv://ns2.hellotvvod.com:9906/994b859077774de9955e984db6f1bb72
      陽光衛視,mitv://ns2.hellotvvod.com:9906/b3f2ad98164b48669e7037da9711a7d4
      澳門-MACAU,mitv://ns2.hellotvvod.com:9906/8827d7c88cfc46889206e18fef74fd0c
      澳門蓮花,mitv://ns2.hellotvvod.com:9906/422f1e2ea9e546309ed8ede343723220
      now新聞台,mitv://ns2.hellotvvod.com:9906/241fa175fb7f4c5ab30cc8946f81c5e3
      now直播台,mitv://ns2.hellotvvod.com:9906/47f87ebf326d432887ee070944f98e47
      HKC電影台,mitv://ns2.hellotvvod.com:9906/f1fbc1581f19430c902d2b593462ff8f
      鳳凰電影台,mitv://ns2.hellotvvod.com:9906/000db1fd72994ae7908e51483bf71bdd
      HKC新聞台,mitv://ns2.hellotvvod.com:9906/ae404faedbd249f6b8c0c835c0d27975
      HKC財經資訊台,mitv://ns2.hellotvvod.com:9906/80f28a955ee8490f9fcd98a89757a10b
      HKC 18,mitv://ns2.hellotvvod.com:9906/ec04cc1dde974cc7869063e0e7fb013f
      HKC 603,mitv://ns2.hellotvvod.com:9906/f3ddb3c505164578a1112026eb209d40
      HKC体育台,mitv://ns2.hellotvvod.com:9906/e3c1d8827e0c4d30b440a11b2fa1eddf
      HKC Sports Plus 1,mitv://ns2.hellotvvod.com:9906/4c40e3be847a45ad895f3e3f5b84c2ed
      HKC綜合娛樂台,mitv://ns2.hellotvvod.com:9906/a0719aa0b4304f0fb815a30e8fe5fbd0
      TVB娛樂新聞台,mitv://ns2.hellotvvod.com:9906/5ae608511e934cc4b79d3902f5d7095b
      翡翠台,mitv://ns2.hellotvvod.com:9906/432ca0bf82d0442fb1804e9e0c523325
      TVB經典台,mitv://ns2.hellotvvod.com:9906/9f039cf3568941af861bba2371e68983
      Thrill,mitv://ns2.hellotvvod.com:9906/e8239817caf44d86be0927bc325dde6c
      明珠台,mitv://ns2.hellotvvod.com:9906/788a51829c224e46b17c16854a3da970
      18台,mitv://ns2.hellotvvod.com:9906/ead84aefd2964dd2aa0761cc2c3ab6c7
      爆谷星影台,mitv://ns2.hellotvvod.com:9906/4103f70ce5514fac9c9e8df4da8bcb62
      美亞電影台(粵語),mitv://ns2.hellotvvod.com:9906/576692ca8c8f41ebba3dc14b183f87ab
      Hands Up,mitv://ns2.hellotvvod.com:9906/101b520936a84507a52fd7c3bdb9b39d
      粵語片台,mitv://ns2.hellotvvod.com:9906/5fb27480fc284478a926d5c52407c104
      亞洲劇台,mitv://ns2.hellotvvod.com:9906/257d02a6760d4941a5b6ea083d8e67af
      功夫台,mitv://ns2.hellotvvod.com:9906/8d4067e6671345f782aba01f46fa0bb8
      直播台,mitv://ns2.hellotvvod.com:9906/33e070d3631c48f28a4a76a39c58b930
      爆谷台,mitv://ns2.hellotvvod.com:9906/9dc346998d78436ca731179cea5beedb
  馬來西亞,#genre#
      CNN,mitv://ns2.hellotvvod.com:9906/def43e83134342b98955b617c1a310ec
      TV1,mitv://ns2.hellotvvod.com:9906/a91dd6509adb41ada2e9531995873ffe
      TV2,mitv://ns2.hellotvvod.com:9906/bc9e3dfb7b524cca878d4ebb87e8420b
      TV3,mitv://ns2.hellotvvod.com:9906/d42304c3482240d69e6acc14926ca134
      NTV7,mitv://ns2.hellotvvod.com:9906/f70441a4d05d4ebfa077f16ccb8e32b8
      8TV,mitv://ns2.hellotvvod.com:9906/f778b8f0ab294ca296e125c23c8e8ec4
      TV9,mitv://ns2.hellotvvod.com:9906/d1996d0790f940fe96766f00d7a0c20f
      Astro Ria HD,mitv://ns2.hellotvvod.com:9906/c8263183e84a4f7e8cac08c445fef91f
      Astro Prima HD,mitv://ns2.hellotvvod.com:9906/0b99ef7060554db79e03d2810cf2aa4d
      Astro Oasis HD,mitv://ns2.hellotvvod.com:9906/db5690ef79064428a0b36931edebd276
      Astro Warna HD,mitv://ns2.hellotvvod.com:9906/1d8a4906cbab4ba2afd2089186bb1085
      Astro Citra HD,mitv://ns2.hellotvvod.com:9906/178f274c50cb4a6e90bbe67b00a1d006
      Astro Rania HD,mitv://ns2.hellotvvod.com:9906/2becdd5331c54c5ab5a29054458c4828
      Astro Aura HD,mitv://ns2.hellotvvod.com:9906/d289c2d8dad5435ab2e2c981aac24756
      Al-Hijrah,mitv://ns2.hellotvvod.com:9906/58f4471183ed44899679b06b271fdcf1
      TV Okey,mitv://ns2.hellotvvod.com:9906/b923d0ca168f4df5a25b3399125a5eab
      SUN TV,mitv://ns2.hellotvvod.com:9906/af7fc20f18f6474ab03aff50fc51de7c
      Astro Cricket,mitv://ns2.hellotvvod.com:9906/2113222d6b9b40ecb827db620004b0fc
      愛奇藝,mitv://ns2.hellotvvod.com:9906/3dd4641372814b8db04ce79edf28f928
      Astro小太陽,mitv://ns2.hellotvvod.com:9906/92e89c5cd60343a8bc882602f412f10a
      Astro AEC(備),mitv://ns2.hellotvvod.com:9906/fe93548a2ec745598418c7a93a7bfad9
      Astro雙星,mitv://ns2.hellotvvod.com:9906/5c51860180944a3db10e844e3ae235e1
      Astro全佳,mitv://ns2.hellotvvod.com:9906/9ecb555fc98c44e4b57d3337cf9af1c4
      天映頻道,mitv://ns2.hellotvvod.com:9906/b40352a5a3274e4ebb867892b621a314
      翡翠台(華麗台),mitv://ns2.hellotvvod.com:9906/79058af2e78e4ec8bb06f4acb4e04c4e
      Astro AOD HD 311,mitv://ns2.hellotvvod.com:9906/7ada90f0efc946ffa91caecab8bd5628
      中天亞洲台,mitv://ns2.hellotvvod.com:9906/69a1d355eb314d168579d8efc52536e0
      TVB星河(粵),mitv://ns2.hellotvvod.com:9906/994b859077774de9955e984db6f1bb72
      天映經典,mitv://ns2.hellotvvod.com:9906/e59313a5872945fa9ba6cebe04f11149
      Astro歡喜台(備),mitv://ns2.hellotvvod.com:9906/983f33f838384e4d98caa781b6a0de1d
      KBS World,mitv://ns2.hellotvvod.com:9906/3195e72a777f49ce9458f1aecc47250b
      ONE,mitv://ns2.hellotvvod.com:9906/d03befd190484e9f9d8e8b27921b09eb
      Oh!K,mitv://ns2.hellotvvod.com:9906/fa5fab315dc24392ac64c2eea4b187bf
      Colors Hindi,mitv://ns2.hellotvvod.com:9906/74927a30050d443da57b10504c949eda
      TVS,mitv://ns2.hellotvvod.com:9906/bb2945f997474c1ca29308d1165e835a
      Astro Vaanavil,mitv://ns2.hellotvvod.com:9906/d5ea6283124a43daa0794ee44ddf1e95
      tvN Movies HD,mitv://ns2.hellotvvod.com:9906/94ad37cf1cb444e1ad93eafaf9260d2a
      Astro Awani,mitv://ns2.hellotvvod.com:9906/ec1ff5a3d1254acfb3b795244407cf58
      BERNAMA,mitv://ns2.hellotvvod.com:9906/761450984f7344e08b7fbcd31cba2ed4
      CGTN,mitv://ns2.hellotvvod.com:9906/7bc162f17ac74d4b94dc92877aa11314
      BBC World News,mitv://ns2.hellotvvod.com:9906/ee215810ef2e48899ba99cca8635fa82
      Al Jazeera English,mitv://ns2.hellotvvod.com:9906/de33d42e22a946c0947d590f48e87e1b
      CNBC,mitv://ns2.hellotvvod.com:9906/056ef8d8e7664fd492a9b8abac5e1185
      Bloomberg TV,mitv://ns2.hellotvvod.com:9906/81b94db5b01b4404aa8e3fc40eb55cee
      Astro Ceria,mitv://ns2.hellotvvod.com:9906/b6a756f6d09743d68557028cea7ad220
      Cartoon Network,mitv://ns2.hellotvvod.com:9906/2fe6375ba9e046ceb86a573e65c8ef71
      Nickelodeon,mitv://ns2.hellotvvod.com:9906/a644cf499be540c6ba4e1718a70a2bf9
      Nick Jr.,mitv://ns2.hellotvvod.com:9906/32084f4f79ec4a788509bc4067bab5ad
      Boomerang,mitv://ns2.hellotvvod.com:9906/4599db368bd2431b84624c8e78516de4
      AXN亞洲,mitv://ns2.hellotvvod.com:9906/b0081652b4114692b8cd2bb1eace1c82
      KIX,mitv://ns2.hellotvvod.com:9906/167438526e414ce4bdf42ed7158f122a
      HITS,mitv://ns2.hellotvvod.com:9906/2146d3b0a7d04a78bc2b824125166099
      Astro Arena,mitv://ns2.hellotvvod.com:9906/7c1bb7e327434cff8f0b6998afe14a4f
      Astro SuperSport,mitv://ns2.hellotvvod.com:9906/09d380d6faad45e79b2830c569b76c86
      Astro SuperSport 2,mitv://ns2.hellotvvod.com:9906/051ba22a3cdb4e0fa8bc37bb071bb33c
      Astro SuperSport 3,mitv://ns2.hellotvvod.com:9906/62dd4f78c9f3492bbdaa0aff2d73a265
      Astro SuperSport 4,mitv://ns2.hellotvvod.com:9906/2d323f26fb3540949cf10efb888f7552
      beIN Sports 3,mitv://ns2.hellotvvod.com:9906/9ea63d084a5641f29ea1218e6be88d2c
      WWE,mitv://ns2.hellotvvod.com:9906/886edcca85f14dd4b78ab3c7c537a5c3
      Sky News,mitv://ns2.hellotvvod.com:9906/69ea224b3c494834bef1c6bb760ced03
      Nat Geo Wild,mitv://ns2.hellotvvod.com:9906/93bf1800a7ae4aca8f7675b978d4e5fc
      tvN,mitv://ns2.hellotvvod.com:9906/15ace41b2dad47f980e980d90d64b78a
      Drama Sangat,mitv://ns2.hellotvvod.com:9906/d1c76c974a93460da2e0e07f7b496345
      RTM Sport,mitv://ns2.hellotvvod.com:9906/a39f5807ffb4481e8fe42631f997e93e
      Berita RTM,mitv://ns2.hellotvvod.com:9906/8ff7ea4d4b1a4f75bd15e40b1c137089
      DW,mitv://ns2.hellotvvod.com:9906/7411e3bd280e4f29a89569ff9676bbd0
      France24,mitv://ns2.hellotvvod.com:9906/0bb39f4a5c5f4dacb90ca4a91231980f
      SPOTV,mitv://ns2.hellotvvod.com:9906/be2fb509966c459ab31811f89be9ab78
      beIN Sports,mitv://ns2.hellotvvod.com:9906/ebf1aaae40224b81b43035ee68919ce6
      TVB娛樂新聞台,mitv://ns2.hellotvvod.com:9906/5ae608511e934cc4b79d3902f5d7095b
      Astro AEC,mitv://ns2.hellotvvod.com:9906/a7ccf8d89ded4601a8509a8b3f966d27
      Awesome TV,mitv://ns2.hellotvvod.com:9906/999b0669645e46e88fd2914024597ab7
      ABO Movies Thangathirai HD,mitv://ns2.hellotvvod.com:9906/c3597a76afc941e38f6d99b9b0584d7f
      Colors Tamil,mitv://ns2.hellotvvod.com:9906/99c6a00cdcb84487be3e1d2647b73560
      BOO,mitv://ns2.hellotvvod.com:9906/08c9106e61af44cbaafae4e2768caa66
      TVB經典台,mitv://ns2.hellotvvod.com:9906/9f039cf3568941af861bba2371e68983
      ABC Australia,mitv://ns2.hellotvvod.com:9906/644132d0f7814bd1a10c8659ed56a271
      Eurosport HD,mitv://ns2.hellotvvod.com:9906/c56958c4bd2c43388ee5bbefc4395467
      Astro Arena 2,mitv://ns2.hellotvvod.com:9906/c18cf80f8fea4bd59f50f5dcda5fe17d
      Astro SuperSport 5,mitv://ns2.hellotvvod.com:9906/42ae50ff80ef4299b9151db1ad93853f
      Astro Vinmeen,mitv://ns2.hellotvvod.com:9906/f20265cf6bef417eae90e88475d37262
      Sun Music,mitv://ns2.hellotvvod.com:9906/2066f472098c4b049f99adbb816db6e6
      Chutti TV,mitv://ns2.hellotvvod.com:9906/af7f178a81514be098a1da48ed610d15
      Adithya,mitv://ns2.hellotvvod.com:9906/2d4fc08254464b0d8a9433b9b49d40c2
      Star Vijay,mitv://ns2.hellotvvod.com:9906/11ab30a6f80a4d58a4c60c389fa4e205
      Zee Tamil,mitv://ns2.hellotvvod.com:9906/7de6bb7ae84d4e2d88516f08c5a7ee98
      TVBS亞洲,mitv://ns2.hellotvvod.com:9906/f0e6f09472bf4609a8c7bfae8073a148
      Astro AOD 352,mitv://ns2.hellotvvod.com:9906/60315e965baa4a0cae083cb8c17f25fe
      Astro AOD 354,mitv://ns2.hellotvvod.com:9906/6640cfa4f2b14cfeacfb92c888cf76d4
      Astro Tutor TV SK,mitv://ns2.hellotvvod.com:9906/fb0a06a8aa9148e3bc52ab532c21bd0e
      Astro Tutor TV SPM,mitv://ns2.hellotvvod.com:9906/11856011ddf74adf98f3c03ca704d413
      Premier Sports,mitv://ns2.hellotvvod.com:9906/d1a6d1a7169b426787cd93e311d9a114
      TA-DAA!,mitv://ns2.hellotvvod.com:9906/4e010a84591e439cbb1a9f5f68df1cad
      eGG Network,mitv://ns2.hellotvvod.com:9906/8762f80c47944b27abdec8d0c47359cb
      BollyOne,mitv://ns2.hellotvvod.com:9906/246be595765a4d4ea093f5cd9fb00a7a
      HITS Movies,mitv://ns2.hellotvvod.com:9906/51dc07296d5e4e35b98003ffba09ed16
      SHOWCASE MOVIES,mitv://ns2.hellotvvod.com:9906/8e8900682fa84d7887cc3c52e6f8c71e
      PrimeTime Channel,mitv://ns2.hellotvvod.com:9906/19357b1da07e4b71bea1b9de0e9e870a
      Golf Channel,mitv://ns2.hellotvvod.com:9906/f62eef3a44f041479506b5418f56984b
      Astro歡喜台,mitv://ns2.hellotvvod.com:9906/cb79af418f524339b046ca17b1661dd8
      Baby TV,mitv://ns2.hellotvvod.com:9906/0ef11f4216f64642bbb3dfa98477a31d
      beIN Sports 2,mitv://ns2.hellotvvod.com:9906/2b0b58406c884704a91acf9ebd0d2d4a
  新加坡,#genre#
      天映頻道,mitv://ns2.hellotvvod.com:9906/b40352a5a3274e4ebb867892b621a314
      中天亞洲台,mitv://ns2.hellotvvod.com:9906/69a1d355eb314d168579d8efc52536e0
      TVB星河(粵),mitv://ns2.hellotvvod.com:9906/994b859077774de9955e984db6f1bb72
      天映經典,mitv://ns2.hellotvvod.com:9906/e59313a5872945fa9ba6cebe04f11149
      KBS World,mitv://ns2.hellotvvod.com:9906/3195e72a777f49ce9458f1aecc47250b
      ONE,mitv://ns2.hellotvvod.com:9906/d03befd190484e9f9d8e8b27921b09eb
      Oh!K,mitv://ns2.hellotvvod.com:9906/fa5fab315dc24392ac64c2eea4b187bf
      Colors Hindi,mitv://ns2.hellotvvod.com:9906/74927a30050d443da57b10504c949eda
      CGTN,mitv://ns2.hellotvvod.com:9906/7bc162f17ac74d4b94dc92877aa11314
      BBC World News,mitv://ns2.hellotvvod.com:9906/ee215810ef2e48899ba99cca8635fa82
      CNBC,mitv://ns2.hellotvvod.com:9906/056ef8d8e7664fd492a9b8abac5e1185
      Bloomberg TV,mitv://ns2.hellotvvod.com:9906/81b94db5b01b4404aa8e3fc40eb55cee
      Cartoon Network,mitv://ns2.hellotvvod.com:9906/2fe6375ba9e046ceb86a573e65c8ef71
      Nickelodeon,mitv://ns2.hellotvvod.com:9906/a644cf499be540c6ba4e1718a70a2bf9
      Nick Jr.,mitv://ns2.hellotvvod.com:9906/32084f4f79ec4a788509bc4067bab5ad
      Boomerang,mitv://ns2.hellotvvod.com:9906/4599db368bd2431b84624c8e78516de4
      AXN亞洲,mitv://ns2.hellotvvod.com:9906/b0081652b4114692b8cd2bb1eace1c82
      HITS,mitv://ns2.hellotvvod.com:9906/2146d3b0a7d04a78bc2b824125166099
      beIN Sports 3,mitv://ns2.hellotvvod.com:9906/9ea63d084a5641f29ea1218e6be88d2c
      Mediacorp 5,mitv://ns2.hellotvvod.com:9906/19a45a2adbf740929fbf744c208cea47
      Mediacorp 8,mitv://ns2.hellotvvod.com:9906/5266dd7f333b44f2a931b36011f2910f
      Suria,mitv://ns2.hellotvvod.com:9906/451249e9e92b4ee3a3ff86ba40df0874
      Vasantham,mitv://ns2.hellotvvod.com:9906/8c9201d5b3ed40a289ad9ba81d62ab4e
      CNA,mitv://ns2.hellotvvod.com:9906/aa44920eb318409c8e77e8bd10822386
      Mediacorp U,mitv://ns2.hellotvvod.com:9906/eae4efc6cf334474b70ef789d71910de
      衛視電影台,mitv://ns2.hellotvvod.com:9906/e7a8e598ca434ab3839e72298b151e11
      Nat Geo Wild,mitv://ns2.hellotvvod.com:9906/93bf1800a7ae4aca8f7675b978d4e5fc
      Arirang,mitv://ns2.hellotvvod.com:9906/9389bed29be644aba20880febc5f4114
      Euronews,mitv://ns2.hellotvvod.com:9906/0669082b0e5a491ead01d60a3cc501eb
      Fight Sports,mitv://ns2.hellotvvod.com:9906/376f5c00a3c947b89a585646501d3479
      GEM,mitv://ns2.hellotvvod.com:9906/9d08b37f61124df7b9c03621ad8a44f8
      Horse Racing 89,mitv://ns2.hellotvvod.com:9906/00d1987421c14009bbfd019480624642
      Fox News,mitv://ns2.hellotvvod.com:9906/500f845eae184a05beb6465547342c44
      beIN Sports,mitv://ns2.hellotvvod.com:9906/ebf1aaae40224b81b43035ee68919ce6
      HGTV居家樂活頻道,mitv://ns2.hellotvvod.com:9906/f2b6db181e7b46b3893d845ec12130b1
      TV5Monde,mitv://ns2.hellotvvod.com:9906/84b5affad02d429baf5647c20c18cfda
      東森亞洲衛視,mitv://ns2.hellotvvod.com:9906/9a88f24905d046e59aea895d724cabb8
      Thrill,mitv://ns2.hellotvvod.com:9906/e8239817caf44d86be0927bc325dde6c
      Hub都會台,mitv://ns2.hellotvvod.com:9906/1d0c1f5b73bc46f7853b160b34a1388f
      TVBS亞洲,mitv://ns2.hellotvvod.com:9906/f0e6f09472bf4609a8c7bfae8073a148
      Hub娛家,mitv://ns2.hellotvvod.com:9906/9e24fca4140b4f1c93226eec531f796e
      NBA,mitv://ns2.hellotvvod.com:9906/36edb96bf077451d9b97105523bca8ab
      beIN Sports 2,mitv://ns2.hellotvvod.com:9906/2b0b58406c884704a91acf9ebd0d2d4a
      Hub Sports 1,mitv://ns2.hellotvvod.com:9906/f08efebcb7094099bd670ea9784b8923
      Hub Sports 2,mitv://ns2.hellotvvod.com:9906/4606532de2c04a59ad830334d06ff3ff
      Hub Sports 3,mitv://ns2.hellotvvod.com:9906/5064a76039d84e7687aba185caeb2e18
      Horse Racing 88,mitv://ns2.hellotvvod.com:9906/f1b58e2d01374d1897e312be6689767b
  日本,#genre#
      NHK-G综合,mitv://ns2.hellotvvod.com:9906/476e768422ba4514a6f6e79da05cb687
      NHK-E教育,mitv://ns2.hellotvvod.com:9906/f32d31e9b8b4422e81a2dfaf0d557697
      日本テレビ,mitv://ns2.hellotvvod.com:9906/3add262763774c5db47b62d1b66e13c9
